calibration_risk_norm,neighbor_error_rate_norm,predicted_assurance_risk
0.6050420168067226,0.008403361344537815,0.7820408642416562
0.6134453781512604,0.008403361344537815,0.7860265769384239
0.6218487394957983,0.008403361344537815,0.7899589802876951
0.6302521008403361,0.008403361344537815,0.7938380690952285
0.6386554621848739,0.008403361344537815,0.7976638674439013
0.6470588235294117,0.008403361344537815,0.8014364278783332
0.6554621848739496,0.008403361344537815,0.8051558305760337
0.6638655462184874,0.008403361344537815,0.8088221825071926
0.6722689075630252,0.008403361344537815,0.812435616585174
0.680672268907563,0.008403361344537815,0.8159962908097094
0.6890756302521008,0.008403361344537815,0.8195043874047078
0.6974789915966386,0.008403361344537815,0.8229601119525464
0.7058823529411764,0.008403361344537815,0.8263636925266098
0.7142857142857143,0.008403361344537815,0.8297153788237855
0.7226890756302521,0.008403361344537815,0.8330154412985411
0.7310924369747899,0.008403361344537815,0.8362641703001217
0.7394957983193277,0.008403361344537815,0.8394618752143433
0.7478991596638656,0.008403361344537815,0.8426088836113572
0.7563025210084033,0.008403361344537815,0.8457055404006958
0.7647058823529411,0.008403361344537815,0.8487522069948266
0.7731092436974789,0.008403361344537815,0.8517492604823524
0.7815126050420168,0.008403361344537815,0.8546970928119345
0.7899159663865546,0.008403361344537815,0.8575961099879172
0.7983193277310924,0.008403361344537815,0.8604467312785757
0.8067226890756303,0.008403361344537815,0.8632493884378175
0.8151260504201681,0.008403361344537815,0.8660045249411081
0.8235294117647058,0.008403361344537815,0.8687125952363103
0.8319327731092436,0.008403361344537815,0.8713740640100595
0.8403361344537815,0.008403361344537815,0.8739894054702392
0.8487394957983193,0.008403361344537815,0.8765591026450367
0.8571428571428571,0.008403361344537815,0.8790836466990188
0.8655462184873949,0.008403361344537815,0.8815635362665897
0.8739495798319328,0.008403361344537815,0.883999276803142
0.8823529411764706,0.008403361344537815,0.8863913799541611
0.8907563025210083,0.008403361344537815,0.8887403629424789
0.8991596638655461,0.008403361344537815,0.8910467479738345
0.907563025210084,0.008403361344537815,0.8933110616608442
0.9159663865546218,0.008403361344537815,0.8955338344654414
0.9243697478991596,0.008403361344537815,0.897715600159803
0.9327731092436974,0.008403361344537815,0.899856895305741
0.9411764705882353,0.008403361344537815,0.9019582587524948
