calibration_risk_norm,numerical_confidence,predicted_assurance_risk
0.9411764705882353,0.5084033613445378,0.9767874991024865
0.9495798319327731,0.5084033613445378,0.9776145741282403
0.9579831932773109,0.5084033613445378,0.9784128312591814
0.9663865546218487,0.5084033613445378,0.9791832289262413
0.9747899159663865,0.5084033613445378,0.9799266968946406
0.9831932773109243,0.5084033613445378,0.9806441368917165
0.9915966386554621,0.5084033613445378,0.9813364232385411
1.0,0.5084033613445378,0.9820044034836048
0.0,0.5126050420168067,0.3968349247684044
0.008403361344537815,0.5126050420168067,0.4057268091803529
0.01680672268907563,0.5126050420168067,0.41468095462376336
0.025210084033613446,0.5126050420168067,0.4236918231775135
0.03361344537815126,0.5126050420168067,0.4327537284070427
0.04201680672268907,0.5126050420168067,0.44186084903296846
0.05042016806722689,0.5126050420168067,0.45100724334640435
0.058823529411764705,0.5126050420168067,0.46018686429859407
0.06722689075630252,0.5126050420168067,0.4693935751860719
0.07563025210084033,0.5126050420168067,0.47862116584683195
0.08403361344537814,0.5126050420168067,0.4878633692780192
0.09243697478991596,0.5126050420168067,0.49711387858152634
0.10084033613445378,0.5126050420168067,0.5063663641406418
0.1092436974789916,0.5126050420168067,0.5156144909286025
0.11764705882352941,0.5126050420168067,0.5248519358485926
0.12605042016806722,0.5126050420168067,0.5340724050044173
0.13445378151260504,0.5126050420168067,0.5432696508017694
0.14285714285714285,0.5126050420168067,0.5524374887816909
0.15126050420168066,0.5126050420168067,0.5615698140904857
0.15966386554621848,0.5126050420168067,0.5706606174939175
0.1680672268907563,0.5126050420168067,0.5797040008479812
0.1764705882352941,0.5126050420168067,0.5886941919438003
0.18487394957983191,0.5126050420168067,0.597625558650194
0.19327731092436973,0.5126050420168067,0.6064926222840961
0.20168067226890757,0.5126050420168067,0.6152900701461954
0.21008403361344538,0.5126050420168067,0.6240127671667992
0.2184873949579832,0.5126050420168067,0.6326557666149086
0.226890756302521,0.5126050420168067,0.6412143198317082
0.23529411764705882,0.5126050420168067,0.6496838849580255
0.24369747899159663,0.5126050420168067,0.6580601346336965
0.25210084033613445,0.5126050420168067,0.6663389626550773
0.26050420168067223,0.5126050420168067,0.6745164895850786
0.2689075630252101,0.5126050420168067,0.6825890673179852
0.2773109243697479,0.5126050420168067,0.6905532826088538
0.2857142857142857,0.5126050420168067,0.6984059595844211
0.29411764705882354,0.5126050420168067,0.7061441612591033
0.3025210084033613,0.5126050420168067,0.7137651900857991
0.31092436974789917,0.5126050420168067,0.721266587576768
0.31932773109243695,0.5126050420168067,0.728646133034812
0.3277310924369748,0.5126050420168067,0.7359018414393241
0.3361344537815126,0.5126050420168067,0.7430319605354678
0.3445378151260504,0.5126050420168067,0.7500349671778145
0.3529411764705882,0.5126050420168067,0.7569095629821952
0.36134453781512604,0.5126050420168067,0.7636546693413444
0.36974789915966383,0.5126050420168067,0.7702694218611239
0.37815126050420167,0.5126050420168067,0.7767531642747804
